operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Haras Santa Maria|,"-34.3443090008,-58.8569980685",399000,USD,6049797.6,399000,286,0,1395.104895,,,,,http://haras-santa-maria.properati.com.ar/ugsq_venta_casa_haras-santa-maria
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|,"-34.7561529,-58.3977797",280000,USD,4245472,280000,105,95,2666.666667,2947.368421,,,,http://lomas-de-zamora-bs-as-g-b-a-zona-sur.properati.com.ar/e7t3_venta_departamento_lomas-de-zamora
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.5083734,-58.5347343",420000,USD,6368208,420000,337,167,1246.290801,2514.97006,,,,http://martinez.properati.com.ar/12rex_venta_casa_martinez_avenida-fondo-de-la-legua_2300_reed-propiedades
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Bernal|,"-34.7119186,-58.2926192",85000,USD,1288804,85000,,,,,,,,http://bernal.properati.com.ar/10tyc_venta_ph_bernal_patio_luminoso_pavon-amorin-propiedades-arquitectura
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4019191831,-58.6510404377",130000,USD,1971112,130000,69,50,1884.057971,2600,,2,,http://nordelta.properati.com.ar/10j0i_venta_departamentos_nordelta_balcon_suite_gimnasio_jardin_lavadero_parrilla_piscina_toilette_vestidor_luminoso_vista_tenis_amenities_aire-acondicionado_estrenar_victorino-de-la-plaza_d03
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,"-34.6813157,-58.5601406",290000,USD,4397096,290000,90,90,3222.222222,3222.222222,,3,,http://san-justo-la-matanza.properati.com.ar/12it3_venta_casa_san-justo_germano-inmobiliaria
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6421534,-58.679298",85000,USD,1288804,85000,,,,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/y288_venta_casa_ituzaingo_jardin_inmobiliaria-carlucci_bjy
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.390515,-58.620665",,,,,,,,,,,,http://tigre.properati.com.ar/11uik_venta_local_tigre_luminoso_garage_re-max-total-ii
sell,house,|Argentina|Capital Federal|Paternal|,"-34.6014972,-58.4551982",199000,USD,3017317.6,199000,183,,1087.431694,,,,,http://paternal.properati.com.ar/g1n9_venta_casa_paternal_batalla-del-pari_700
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6491422,-58.5545384",90000,USD,1364616,90000,56,48,1607.142857,1875,2,2,,http://ramos-mejia.properati.com.ar/yyts_venta_departamentos_ramos-mejia_balcon_garage_placard_rosso-propiedades_awx
sell,apartment,|Argentina|Capital Federal|Congreso|,"-34.6092240381,-58.3914085034",124000,USD,1880137.6,124000,68,59,1823.529412,2101.694915,,3,2997,http://congreso.properati.com.ar/11cal_venta_departamentos_congreso_balcon_lavadero_placard_losa-radiante_korn-emprendimientos
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,480000,USD,7277952,480000,,,,,,,,http://nordelta.properati.com.ar/u90j_venta_casa_barrio-los-sauces
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,,1340000,USD,20317616,1340000,900,450,1488.888889,2977.777778,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/nc0t_venta_casa_san-isidro_1300
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Zelaya|,"-34.3823894,-58.875501",230000,USD,3487352,230000,3600,160,63.88888889,1437.5,,,,http://zelaya.properati.com.ar/n57l_venta_casa_zelaya_pinamar_100
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4933591,-58.5043026",365000,USD,5534276,365000,303,200,1204.620462,1825,,,,http://martinez.properati.com.ar/ujhj_venta_casa_martinez_santiago-del-estero_400
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.631591,-58.370191",1665000,ARS,1660378.77,109506.33,0,48,,34687.5,11,,,http://barracas.properati.com.ar/p7di_venta_departamentos_barracas_patricos-av-_200
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|Villa Elisa|,"-34.8710914816,-58.1143107419",,,,,250,250,,,,5,,http://villa-elisa-la-plata.properati.com.ar/x1ik_venta_casa_villa-elisa
sell,PH,|Argentina|Capital Federal|Villa del Parque|,"-34.6132765,-58.4965854",78000,USD,1182667.2,78000,40,40,1950,1950,,2,,http://villa-del-parque.properati.com.ar/u852_venta_ph_villa-del-parque
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4939032,-58.4981115",79500,USD,1205410.8,79500,38,38,2092.105263,2092.105263,3,,,http://martinez.properati.com.ar/xpim_venta_departamentos_martinez_avenida-santa-fe_2500_baulera_terraza_garage_placard
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.445785,-58.9283512",315000,USD,4776156,315000,320,320,984.375,984.375,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/12nyq_venta_casa_pilar_suite_lavadero_piscina_garage_tenis_aire-acondicionado_blanco-propiedades_dii
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|El Zorzal|,"-38.9525611,-68.1199861",235000,USD,3563164,235000,1024,203,229.4921875,1157.635468,,,,http://el-zorzal.properati.com.ar/w9ym_venta_casa_el-zorzal
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|El Palomar|,"-34.6337291,-58.5988507",160000,USD,2425984,160000,330,95,484.8484848,1684.210526,,,,http://el-palomar.properati.com.ar/11hw2_venta_casa_el-palomar_jardin_lavadero_piscina_quincho_luminoso_garage_alberti-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.4556974,-58.5470944",185000,USD,2805044,185000,258,220,717.0542636,840.9090909,,,,http://victoria.properati.com.ar/ndum_venta_casa_victoria_ambrosoni_1800
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.588027,-58.4064124",150000,USD,2274360,150000,47,36,3191.489362,4166.666667,9,1,1500,http://barrio-norte.properati.com.ar/vtxd_venta_departamentos_barrio-norte_juncal_2900
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5091553,-58.4790341",125000,USD,1895300,125000,35,31,3571.428571,4032.258065,,,,http://olivos.properati.com.ar/10o78_venta_departamentos_olivos_garage_salaya-romera-propiedades_d17
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6405283,-58.5294588",150000,USD,2274360,150000,55,50,2727.272727,3000,,,,http://villa-luro.properati.com.ar/wkk6_venta_departamentos_villa-luro
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Lomas de Zamora|,"-34.749538,-58.443564",44000,USD,667145.6,44000,,190,,231.5789474,,2,,http://lomas-de-zamora.properati.com.ar/11pc8_venta_ph_lomas-de-zamora_re-max-urbana
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4902271,-58.5020097",225000,USD,3411540,225000,78,72,2884.615385,3125,1,,,http://martinez.properati.com.ar/uhlq_venta_departamentos_martinez_yrigoyen-hipolito_100
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5681025805,-58.4715230625",110000,USD,1667864,110000,0,48,,2291.666667,,3,1800,http://belgrano.properati.com.ar/12q5h_venta_departamentos_belgrano_placard_subte-linea-d_asempro_dcw
sell,PH,|Argentina|Capital Federal|Villa Crespo|,"-34.6031151,-58.4574279",81500,USD,1235735.6,81500,51,40,1598.039216,2037.5,,,,http://villa-crespo.properati.com.ar/11qwu_venta_ph_villa-crespo_lavadero_terraza_placard_mirta-gilman-propiedades
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5639689,-58.4421899",85000,USD,1288804,85000,,,,,,2,1000,http://belgrano.properati.com.ar/12e82_venta_departamentos_belgrano_luminoso_subte-linea-d_luisio-propiedades-casa-central-teodoro-garcia-1790
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.571868,-58.479967",195000,USD,2956668,195000,,75,,2600,2,3,,http://villa-urquiza.properati.com.ar/12olh_venta_departamentos_villa-urquiza_balcon_suite_vestidor_luminoso_losa-radiante_subte-linea-b_re-max-ayres-ii
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|,"-34.7531869784,-58.4057320747",100000,USD,1516240,100000,0,55,,1818.181818,,3,,http://lomas-de-zamora-bs-as-g-b-a-zona-sur.properati.com.ar/yx0u_venta_ph_lomas-de-zamora_lavadero_parrilla_patio_terraza_panizzi
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Tortuguitas|,"-34.4735213,-58.7588585",170000,USD,2577608,170000,700,190,242.8571429,894.7368421,,,,http://tortuguitas.properati.com.ar/rufu_venta_casa_tortuguitas
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,170000,USD,2577608,170000,92,150,1847.826087,1133.333333,,4,,http://haedo.properati.com.ar/sa2y_venta_casa_moron
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4655602,-58.5306187",85000,USD,1288804,85000,62,62,1370.967742,1370.967742,4,,,http://beccar.properati.com.ar/njtt_venta_departamentos_beccar_neyer-int-_600
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5773765152,-58.4323916563",166793,USD,2528982.18,166793,61,53,2734.311475,3147.037736,,,,http://palermo.properati.com.ar/118iz_venta_departamentos_palermo_estrenar_ambiente-23-negocios-inmobiliarios_5lq
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,142000,USD,2153060.8,142000,,,,,,,,http://nordelta.properati.com.ar/wnmt_venta_departamentos_nordelta
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.623148,-58.366848",69900,USD,1059851.76,69900,,29,,2410.344828,,1,,http://san-telmo.properati.com.ar/12hm6_venta_departamentos_san-telmo_gimnasio_hidromasaje_lavadero_parrilla_piscina_terraza_electrogeno_amenities_belgrano
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6363467,-58.4738401",95000,USD,1440428,95000,50,45,1900,2111.111111,,,,http://flores.properati.com.ar/wu99_venta_departamentos_flores
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5818203,-58.577608",140000,USD,2122736,140000,256,180,546.875,777.7777778,,4,,http://tres-de-febrero.properati.com.ar/7fcm_venta_departamento_tres-de-febrero
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4348152,-58.5661694",100000,USD,1516240,100000,90,80,1111.111111,1250,,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/nc6k_venta_casa_san-fernando_colon_1300
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Villa Bertha|,,320000,USD,4851968,320000,281,276,1138.790036,1159.42029,,6,,http://villa-bertha.properati.com.ar/wz13_alquiler_casa_villa-bertha
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,250000,USD,3790600,250000,0,75,,3333.333333,,3,,http://nordelta.properati.com.ar/12emj_venta_departamentos_nordelta_baulera_suite_terraza_garage_caneva-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,,107000,USD,1622376.8,107000,0,107,,1000,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/ujhk_venta_departamentos_pilar_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Oeste|,"-34.7157135,-58.4000061",95000,USD,1440428,95000,110,100,863.6363636,950,,3,,http://lanus-oeste.properati.com.ar/11ffw_venta_casa_lanus-oeste_terraza_toilette_garage_eduardo-reyes-propiedades
sell,apartment,|Argentina|Capital Federal|Villa Luro|,"-34.6402929,-58.5110887",165000,USD,2501796,165000,75,75,2200,2200,,,,http://villa-luro.properati.com.ar/vsyj_venta_departamentos_villa-luro
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,,,,,,,,,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/11beu_venta_casa_tigre_san-benito_suite_lavadero_parrilla_piscina_terraza_toilette_vestidor_luminoso_vista_dependencias_electrogeno_garage_placard_aire-acondicionado_estrenar_losa-radiante_m-m-propiedades_bhs
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.601396,-58.5588838",55000,USD,833932,55000,,,,,,2,,http://tres-de-febrero.properati.com.ar/ww6h_venta_departamentos_tres-de-febrero
sell,apartment,|Argentina|Capital Federal|Puerto Madero|,"-34.6127975475,-58.3622156292",890000,USD,13494536,890000,200,200,4450,4450,4,,,http://puerto-madero.properati.com.ar/12nl1_venta_departamentos_puerto-madero_manso-juana_1300_baulera_suite_lavadero_parrilla_vestidor_garage_aire-acondicionado_bezruk-carlos
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5504713308,-58.4668325353",153000,USD,2319847.2,153000,,53,,2886.792453,6,2,,http://nunez.properati.com.ar/12sld_venta_departamentos_nunez_azurduy-juana_2400_balcon_suite_parrilla_piscina_sum_toilette_vestidor_garage_amenities_aire-acondicionado_subte-linea-d_re-max-premium
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,110000,USD,1667864,110000,,45,,2444.444444,,2,,http://ramos-mejia.properati.com.ar/wb2e_venta_departamentos_ramos-mejia
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5912633,-58.409708",339000,USD,5140053.6,339000,137,125,2474.452555,2712,,4,,http://barrio-norte.properati.com.ar/113v8_venta_departamentos_barrio-norte_balcon_baulera_lavadero_luminoso_lujoso_dependencias_doble-circulacion_villegas-real-estate-srl
sell,store,|Argentina|Capital Federal|Caballito|,"-34.6066327,-58.4430612",,,,,65,65,,,,,,http://caballito.properati.com.ar/111hb_venta_local_caballito_migliorisi-propiedades_cy3
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Ezeiza|Tristán Suárez|,"-34.8883986,-58.5647706",140000,USD,2122736,140000,350,0,400,,,5,1,http://tristan-suarez.properati.com.ar/oug0_venta_casa_tristan-suarez
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|,"-34.7859114,-58.4053909",650000,USD,9855560,650000,450,450,1444.444444,1444.444444,,,,http://malvinas-argentinas-bs-as-g-b-a-zona-norte.properati.com.ar/y2vm_venta_casa_malvinas-argentinas_suite_piscina_vestidor_impecable_silvia-galceran-propiedades_cci
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.469074,-58.5153379",138000,USD,2092411.2,138000,59,50,2338.983051,2760,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/xutl_venta_departamentos_san-isidro_rivadavia_600_parrilla_patio_garage
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.430859134,-58.568007946",145000,USD,2198548,145000,150,140,966.6666667,1035.714286,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/egib_venta_casa_tigre
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.612256,-58.442176",169900,USD,2576091.76,169900,100,79,1699,2150.632911,,4,,http://caballito.properati.com.ar/yj5w_venta_departamentos_caballito_balcon_parrilla_patio_toilette_luminoso_placard_blejman-propiedades_bsl
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,2762507,ARS,2754839.62,181688.89,0,87,,31752.95402,2,,,http://nordelta.properati.com.ar/plgq_venta_departamentos_nordelta
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.425087,-58.5796585",330000,USD,5003592,330000,240,200,1375,1650,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/110ld_venta_casa_tigre_suite_hidromasaje_parrilla_piscina_toilette_vestidor_dependencias_placard_losa-radiante_victorino-de-la-plaza_d04
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.6011254,-58.4059164",78900,USD,1196313.36,78900,37,37,2132.432432,2132.432432,,2,,http://barrio-norte.properati.com.ar/10b6l_venta_departamentos_barrio-norte_lavadero_migliorisi-propiedades_cy2
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.577168,-58.538654",85000,USD,1288804,85000,75,20,1133.333333,4250,,3,,http://tres-de-febrero.properati.com.ar/7fa1_venta_ph_tres-de-febrero
sell,house,|Argentina|Capital Federal|Parque Patricios|,"-34.638594,-58.3975146",,,,,200,150,,,,6,,http://parque-patricios.properati.com.ar/k4dk_venta_casa_parque-patricios
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6214357,-58.4242883",89900,USD,1363099.76,89900,41,39,2192.682927,2305.128205,2,2,2900,http://caballito.properati.com.ar/10sgz_venta_departamentos_caballito_lavadero_parrilla_terraza_luminoso_placard_aire-acondicionado_eduardo-bertolotti-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,,40,,,,2,,http://ramos-mejia.properati.com.ar/ze5j_venta_departamentos_ramos-mejia_garage_placard_estrenar_santa-ana-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,"-34.44229,-58.934793",86500,USD,1311547.6,86500,54,54,1601.851852,1601.851852,,2,,http://pilar.properati.com.ar/12nmf_venta_departamentos_pilar_garage_estrenar_blanco-propiedades_dii
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.601588,-58.558983",130000,USD,1971112,130000,,65,,2000,,3,,http://caseros.properati.com.ar/yuef_venta_departamentos_tres-de-febrero_balcon_lavadero_piscina_toilette_luminoso_garage_placard_estrenar_re-max-ayres-ii
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5802835849,-58.5340414216",120000,USD,1819488,120000,90,85,1333.333333,1411.764706,,,,http://san-martin.properati.com.ar/mu0d_venta_departamentos_san-martin
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,"-34.7451088,-58.3936651",110000,USD,1667864,110000,50,48,2200,2291.666667,,,,http://banfield.properati.com.ar/10kl5_venta_departamentos_banfield_balcon_garage_placard_mendez-novoa-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.4470279,-58.5446023",1650000,USD,25017960,1650000,2100,0,785.7142857,,,,,http://victoria.properati.com.ar/10fg7_venta_casa_victoria_gandolfo_800_lamarca-negocios-inmobiliarios-gabriel-h-ceruzzi-csi-5164
sell,store,|Argentina|Capital Federal|Once|,"-34.611064,-58.401494",665000,USD,10082996,665000,1431,1431,464.709993,464.709993,,,,http://once.properati.com.ar/10zob_venta_local_once_patio_toilette_luminoso_electrogeno_garage_german-scopel-servicios-inmobiliarios
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|Barrio Los Castores|,"-34.42527,-58.657963",,,,,,,,,,2,,http://barrio-los-castores.properati.com.ar/11g6j_venta_departamentos_tigre_balcon_gimnasio_parrilla_piscina_vista_garage_amenities_re-max-platino
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5655389,-58.449511",350000,USD,5306840,350000,127,120,2755.905512,2916.666667,,4,4125,http://belgrano.properati.com.ar/x50e_venta_departamentos_belgrano
sell,apartment,|Argentina|Capital Federal|Colegiales|,"-34.5817888,-58.449509",121000,USD,1834650.4,121000,49,43,2469.387755,2813.953488,2,2,,http://colegiales.properati.com.ar/12vsc_venta_departamentos_colegiales_balcon_baulera_hidromasaje_parrilla_sum_terraza_garage_amenities_estrenar_subte-linea-b_vivir-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,,500000,USD,7581200,500000,400,250,1250,2000,,5,,http://san-justo-la-matanza.properati.com.ar/sc0u_venta_casa_la-matanza
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.466912,-58.5182804",136000,USD,2062086.4,136000,58,58,2344.827586,2344.827586,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/zhcf_venta_ph_san-isidro_rivadavia_900_parrilla_terraza_toilette_durban-keiller
sell,apartment,|Argentina|Capital Federal|Distrito de las Artes|,"-34.6276174,-58.3606601",1566224,ARS,1564717.22,103197.2,67,,1540.256716,,,2,,http://distrito-de-las-artes.properati.com.ar/xr1k_venta_departamentos_boca_luminoso
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6419839,-58.5607153",220000,USD,3335728,220000,79,75,2784.810127,2933.333333,3,3,,http://ramos-mejia.properati.com.ar/v3ls_venta_departamentos_ramos-mejia
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Lomas de Zamora|,"-34.7368533,-58.399168",320000,USD,4851968,320000,509,340,628.6836935,941.1764706,,,,http://lomas-de-zamora.properati.com.ar/x6kq_venta_casa_lomas-de-zamora
sell,house,|Argentina|Capital Federal|Colegiales|,"-34.5714533,-58.4555931",495000,USD,7505388,495000,320,212,1546.875,2334.90566,,,,http://colegiales.properati.com.ar/yaj3_venta_casa_colegiales_suite_jardin_toilette_garage_folger-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6649551,-58.617981",128000,USD,1940787.2,128000,,,,,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/g3yq_venta_casa_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|González Catán|,,75000,USD,1137180,75000,,,,,,,,http://gonzalez-catan.properati.com.ar/10u8c_venta_casa_gonzalez-catan_parrilla_patio_garage_fc-propiedades
